Time,Frame,Hand,Landmark,X,Y,Z
7.027008771896362,78,Left,11,0.4041872024536133,0.8754578232765198,-0.051640089601278305
7.027008771896362,78,Left,12,0.4117822051048279,0.8761450052261353,-0.049096908420324326
7.027008771896362,78,Left,13,0.29192906618118286,0.9496660232543945,-0.04020130634307861
7.027008771896362,78,Left,14,0.3798297643661499,0.9337390065193176,-0.04921521246433258
7.027008771896362,78,Left,15,0.40502434968948364,0.9294897317886353,-0.04101451113820076
7.027008771896362,78,Left,16,0.412204384803772,0.9291591048240662,-0.033812202513217926
7.027008771896362,78,Left,17,0.3007377088069916,1.000284194946289,-0.04313186928629875
7.027008771896362,78,Left,18,0.36416831612586975,0.9866533875465393,-0.04802403971552849
7.027008771896362,78,Left,19,0.3899543881416321,0.9829186201095581,-0.04102863743901253
7.027008771896362,78,Left,20,0.40285664796829224,0.981188178062439,-0.03390229865908623
7.075523138046265,79,Left,0,0.8227614164352417,0.9886348247528076,-2.9048266014797264e-07
7.075523138046265,79,Left,1,0.804724931716919,0.8929951190948486,-0.008667861111462116
7.075523138046265,79,Left,2,0.7573840618133545,0.8189154863357544,-0.018340490758419037
7.075523138046265,79,Left,3,0.7122254371643066,0.7782689929008484,-0.02972894348204136
7.075523138046265,79,Left,4,0.6827598214149475,0.7345929741859436,-0.04066222161054611
7.075523138046265,79,Left,5,0.6849712133407593,0.8338009715080261,-0.027727127075195312
7.075523138046265,79,Left,6,0.6945933103561401,0.79416424036026,-0.05518358573317528
7.075523138046265,79,Left,7,0.7329248189926147,0.7971298694610596,-0.07410628348588943
7.075523138046265,79,Left,8,0.7579284906387329,0.8077113032341003,-0.08555097132921219
7.075523138046265,79,Left,9,0.686096727848053,0.9010353684425354,-0.036026205867528915
7.075523138046265,79,Left,10,0.7577889561653137,0.85572350025177,-0.05743478238582611
7.075523138046265,79,Left,11,0.796653687953949,0.8592160940170288,-0.06586169451475143
7.075523138046265,79,Left,12,0.8092827796936035,0.8735565543174744,-0.07385565340518951
7.075523138046265,79,Left,13,0.7071694731712341,0.9674187302589417,-0.0453382171690464
7.075523138046265,79,Left,14,0.7784640192985535,0.9242665767669678,-0.06824059039354324
7.075523138046265,79,Left,15,0.8111020922660828,0.9157499074935913,-0.06734294444322586
7.075523138046265,79,Left,16,0.8224383592605591,0.921790361404419,-0.06660263240337372
7.075523138046265,79,Left,17,0.7350517511367798,1.0264484882354736,-0.05514875426888466
7.075523138046265,79,Left,18,0.7885869145393372,0.9845479726791382,-0.07434552162885666
7.075523138046265,79,Left,19,0.8153594136238098,0.9698711037635803,-0.07153386622667313
7.075523138046265,79,Left,20,0.8260282874107361,0.9691152572631836,-0.06711457669734955
7.075523138046265,79,Left,0,0.20854264497756958,0.9849567413330078,-1.7705847454863033e-08
7.075523138046265,79,Left,1,0.20543652772903442,0.901266872882843,-0.013942750170826912
7.075523138046265,79,Left,2,0.23401165008544922,0.7978090047836304,-0.026551630347967148
7.075523138046265,79,Left,3,0.26878786087036133,0.7284921407699585,-0.037990327924489975
7.075523138046265,79,Left,4,0.30703574419021606,0.6899562478065491,-0.04536432400345802
7.075523138046265,79,Left,5,0.2838764786720276,0.8059383630752563,-0.027207016944885254
7.075523138046265,79,Left,6,0.3771798610687256,0.7940889596939087,-0.04768162593245506
7.075523138046265,79,Left,7,0.3705367147922516,0.8002316951751709,-0.05614373832941055
7.075523138046265,79,Left,8,0.34630414843559265,0.8084706664085388,-0.05758232623338699
7.075523138046265,79,Left,9,0.3019598126411438,0.8664056658744812,-0.030016455799341202
7.075523138046265,79,Left,10,0.39318016171455383,0.844090461730957,-0.046309202909469604
7.075523138046265,79,Left,11,0.3786238133907318,0.8498613834381104,-0.04751593619585037
7.075523138046265,79,Left,12,0.34751981496810913,0.8618354201316833,-0.04525197669863701
7.075523138046265,79,Left,13,0.3181022107601166,0.9265148639678955,-0.03385338559746742
7.075523138046265,79,Left,14,0.3975796103477478,0.9032064080238342,-0.042729318141937256
7.075523138046265,79,Left,15,0.3815942108631134,0.9103861451148987,-0.03205115348100662
7.075523138046265,79,Left,16,0.35143351554870605,0.9209596514701843,-0.023161016404628754
7.075523138046265,79,Left,17,0.33276161551475525,0.9826275110244751,-0.03883480653166771
7.075523138046265,79,Left,18,0.39313459396362305,0.9553349614143372,-0.0414908267557621
7.075523138046265,79,Left,19,0.3802303373813629,0.9632754921913147,-0.03050539642572403
7.075523138046265,79,Left,20,0.3563649356365204,0.9750814437866211,-0.020964430645108223
7.108579635620117,80,Right,0,0.8199772834777832,0.9197722673416138,2.3162101570051163e-08
7.108579635620117,80,Right,1,0.8124078512191772,0.827711820602417,-0.0049663628451526165
7.108579635620117,80,Right,2,0.7592343688011169,0.7699676156044006,-0.004090654663741589
7.108579635620117,80,Right,3,0.7119267582893372,0.7572585344314575,-0.005200708284974098
7.108579635620117,80,Right,4,0.6825293302536011,0.746570885181427,-0.008207796141505241
7.108579635620117,80,Right,5,0.6924327611923218,0.7978863716125488,0.005472654942423105
7.108579635620117,80,Right,6,0.678709864616394,0.7836008071899414,-0.0024213760625571012
7.108579635620117,80,Right,7,0.686404287815094,0.7758321166038513,-0.012463548220694065
7.108579635620117,80,Right,8,0.696528971195221,0.7628747224807739,-0.021185485646128654
7.108579635620117,80,Right,9,0.6824366450309753,0.8595291376113892,0.001354215550236404
7.108579635620117,80,Right,10,0.6863558888435364,0.8585577011108398,-0.0046244775876402855
7.108579635620117,80,Right,11,0.7139435410499573,0.8587667346000671,-0.011833637952804565
7.108579635620117,80,Right,12,0.7353281378746033,0.8558089137077332,-0.017906390130519867
7.108579635620117,80,Right,13,0.6924796104431152,0.9206752181053162,-0.004057301674038172
7.108579635620117,80,Right,14,0.6973665952682495,0.919923722743988,-0.01609187200665474
7.108579635620117,80,Right,15,0.7213563323020935,0.9200157523155212,-0.01678592711687088
7.108579635620117,80,Right,16,0.7403110861778259,0.9176021814346313,-0.017232073470950127
7.108579635620117,80,Right,17,0.7123843431472778,0.9735319018363953,-0.009661408141255379
7.108579635620117,80,Right,18,0.7213302254676819,0.9769050478935242,-0.021158715710043907
7.108579635620117,80,Right,19,0.74485182762146,0.9700310230255127,-0.01919299177825451
7.108579635620117,80,Right,20,0.7609350085258484,0.9624139666557312,-0.01597086898982525
7.108579635620117,80,Left,0,0.2092728167772293,0.9653770327568054,-1.31209276332811e-07
7.108579635620117,80,Left,1,0.2125503122806549,0.8754730820655823,-0.013981311582028866
7.108579635620117,80,Left,2,0.24208641052246094,0.7682521343231201,-0.02989201433956623
7.108579635620117,80,Left,3,0.27315402030944824,0.6973963379859924,-0.04508617892861366
7.108579635620117,80,Left,4,0.30337876081466675,0.6471914649009705,-0.055812060832977295
7.108579635620117,80,Left,5,0.29036515951156616,0.7692386507987976,-0.03611643612384796
7.108579635620117,80,Left,6,0.3932022154331207,0.7729429602622986,-0.06427104771137238
7.108579635620117,80,Left,7,0.3767157793045044,0.793309211730957,-0.07711824774742126
7.108579635620117,80,Left,8,0.3425467610359192,0.8021302223205566,-0.08067715913057327
7.108579635620117,80,Left,9,0.3039569854736328,0.8310974836349487,-0.04197506606578827
7.108579635620117,80,Left,10,0.40490153431892395,0.8270907402038574,-0.06408843398094177
7.108579635620117,80,Left,11,0.3838604688644409,0.8410465121269226,-0.0655195340514183
7.108579635620117,80,Left,12,0.3445866107940674,0.8494756817817688,-0.06308529525995255
7.108579635620117,80,Left,13,0.3159326910972595,0.894301176071167,-0.04912703484296799
7.108579635620117,80,Left,14,0.4006783366203308,0.8884246945381165,-0.06264477223157883
7.108579635620117,80,Left,15,0.3798717260360718,0.90244060754776,-0.049206189811229706
7.108579635620117,80,Left,16,0.34469887614250183,0.9098631739616394,-0.03817657381296158
7.108579635620117,80,Left,17,0.3263632357120514,0.9553200602531433,-0.05746954679489136
7.108579635620117,80,Left,18,0.39000844955444336,0.9408013820648193,-0.062454648315906525
7.108579635620117,80,Left,19,0.36967042088508606,0.9532980918884277,-0.04859798401594162
7.108579635620117,80,Left,20,0.3393872082233429,0.9600808024406433,-0.03691885992884636
7.189383268356323,81,Left,0,0.1897169053554535,0.9367959499359131,2.3575209695536614e-07
7.189383268356323,81,Left,1,0.20741552114486694,0.8545136451721191,-0.006791410967707634
7.189383268356323,81,Left,2,0.2507825493812561,0.7571391463279724,-0.020779473707079887
7.189383268356323,81,Left,3,0.2865406274795532,0.6862921714782715,-0.03584921360015869
7.189383268356323,81,Left,4,0.3126382529735565,0.6338630318641663,-0.047253262251615524
7.189383268356323,81,Left,5,0.2788083255290985,0.7096874713897705,-0.0326215960085392
7.189383268356323,81,Left,6,0.3880859613418579,0.7342770099639893,-0.0633755549788475
7.189383268356323,81,Left,7,0.4041256904602051,0.7736036777496338,-0.07750910520553589
7.189383268356323,81,Left,8,0.395385205745697,0.7974889874458313,-0.08205056190490723
7.189383268356323,81,Left,9,0.28318122029304504,0.7512525916099548,-0.04288342595100403
7.189383268356323,81,Left,10,0.3972605764865875,0.784292995929718,-0.06481625884771347
7.189383268356323,81,Left,11,0.40727996826171875,0.8266516923904419,-0.06458813697099686
7.189383268356323,81,Left,12,0.39575326442718506,0.8480733633041382,-0.06253527849912643
7.189383268356323,81,Left,13,0.2877623736858368,0.806384801864624,-0.05430510640144348
7.189383268356323,81,Left,14,0.38808268308639526,0.8407411575317383,-0.06947223842144012
7.189383268356323,81,Left,15,0.38759738206863403,0.8816206455230713,-0.05701440945267677
7.189383268356323,81,Left,16,0.37063249945640564,0.8975638151168823,-0.04721400514245033
7.189383268356323,81,Left,17,0.29402390122413635,0.868748128414154,-0.06692946702241898
7.189383268356323,81,Left,18,0.3705304265022278,0.8925535082817078,-0.07397530972957611
7.189383268356323,81,Left,19,0.3635750412940979,0.92447429895401,-0.06264519691467285
7.189383268356323,81,Left,20,0.3447558283805847,0.9377433061599731,-0.05266857519745827
7.239409923553467,82,Left,0,0.18569260835647583,0.952926516532898,1.535454288159599e-07
7.239409923553467,82,Left,1,0.20702485740184784,0.8684278130531311,0.0002427850995445624
7.239409923553467,82,Left,2,0.25517570972442627,0.7828599810600281,-0.012298190966248512
7.239409923553467,82,Left,3,0.30318716168403625,0.7361254692077637,-0.028020121157169342
7.239409923553467,82,Left,4,0.3390820622444153,0.7092491388320923,-0.04076668247580528
7.239409923553467,82,Left,5,0.27571529150009155,0.7094300985336304,-0.02350165881216526
7.239409923553467,82,Left,6,0.38220542669296265,0.7310145497322083,-0.05596121773123741
7.239409923553467,82,Left,7,0.40791863203048706,0.7783876657485962,-0.07277633249759674
7.239409923553467,82,Left,8,0.40867218375205994,0.8131718039512634,-0.07890135049819946
7.239409923553467,82,Left,9,0.2802281379699707,0.746981143951416,-0.03760768473148346
7.239409923553467,82,Left,10,0.3978961706161499,0.7817500233650208,-0.06190543621778488
7.239409923553467,82,Left,11,0.41361334919929504,0.8358944058418274,-0.0642421767115593
7.239409923553467,82,Left,12,0.40569815039634705,0.8685114979743958,-0.06281918287277222
7.239409923553467,82,Left,13,0.285432904958725,0.8003605008125305,-0.05288808420300484
7.239409923553467,82,Left,14,0.39393287897109985,0.8357534408569336,-0.07220584154129028
7.239409923553467,82,Left,15,0.3994121551513672,0.889401912689209,-0.06333322077989578
7.239409923553467,82,Left,16,0.38417118787765503,0.918021023273468,-0.053962696343660355
7.239409923553467,82,Left,17,0.2924618422985077,0.863654613494873,-0.06868073344230652
7.239409923553467,82,Left,18,0.3744605779647827,0.8915026187896729,-0.07897156476974487
7.239409923553467,82,Left,19,0.36930716037750244,0.9307078123092651,-0.07025139778852463
7.239409923553467,82,Left,20,0.34908416867256165,0.951214075088501,-0.0608285553753376
7.288154363632202,83,Left,0,0.16546155512332916,0.922578752040863,-8.214711044729484e-08
7.288154363632202,83,Left,1,0.19269846379756927,0.8332343101501465,0.006083616521209478
7.288154363632202,83,Left,2,0.24702399969100952,0.7569119334220886,-0.006127997767180204
7.288154363632202,83,Left,3,0.3007895350456238,0.7259294986724854,-0.02256273478269577
7.288154363632202,83,Left,4,0.34215986728668213,0.7267528772354126,-0.0348132960498333
7.288154363632202,83,Left,5,0.2680390477180481,0.6688845157623291,-0.016181597486138344
7.288154363632202,83,Left,6,0.37996959686279297,0.6948082447052002,-0.043549440801143646
7.288154363632202,83,Left,7,0.3687824010848999,0.7324941158294678,-0.05520104244351387
7.288154363632202,83,Left,8,0.33879363536834717,0.7406176328659058,-0.06080402806401253
7.288154363632202,83,Left,9,0.26928719878196716,0.7061881422996521,-0.03576815500855446
7.288154363632202,83,Left,10,0.395723432302475,0.7390035390853882,-0.056977998465299606
7.288154363632202,83,Left,11,0.3704402446746826,0.7729884386062622,-0.05368077754974365
7.288154363632202,83,Left,12,0.3333818316459656,0.7745795845985413,-0.04934368655085564
7.288154363632202,83,Left,13,0.2727133631706238,0.7612566947937012,-0.0562182292342186
7.288154363632202,83,Left,14,0.3783087134361267,0.8000516295433044,-0.06929429620504379
7.288154363632202,83,Left,15,0.3480498492717743,0.8283519148826599,-0.054510753601789474
7.288154363632202,83,Left,16,0.3149532973766327,0.8213307857513428,-0.044264622032642365
7.288154363632202,83,Left,17,0.2763622999191284,0.8267906308174133,-0.07730574905872345
7.288154363632202,83,Left,18,0.3517397940158844,0.8585438132286072,-0.07706759124994278
7.288154363632202,83,Left,19,0.32504040002822876,0.879993200302124,-0.06207742542028427
7.288154363632202,83,Left,20,0.2958658039569855,0.872067928314209,-0.051873646676540375
7.328148126602173,84,Left,0,0.15983551740646362,0.9324719905853271,-1.6788914081189432e-07
7.328148126602173,84,Left,1,0.19022148847579956,0.8423119783401489,0.0031543783843517303
7.328148126602173,84,Left,2,0.24709002673625946,0.7664696574211121,-0.009529204107820988
7.328148126602173,84,Left,3,0.30589917302131653,0.737358033657074,-0.025969838723540306
7.328148126602173,84,Left,4,0.3468184769153595,0.7365515828132629,-0.03859464451670647
7.328148126602173,84,Left,5,0.26630836725234985,0.6757899522781372,-0.01801990531384945
7.328148126602173,84,Left,6,0.377329021692276,0.6972085237503052,-0.04694680497050285
7.328148126602173,84,Left,7,0.3689780831336975,0.7357502579689026,-0.06056790426373482
7.328148126602173,84,Left,8,0.3410467803478241,0.7439144849777222,-0.06739095598459244
7.328148126602173,84,Left,9,0.2691374719142914,0.7123191952705383,-0.03607089817523956
7.328148126602173,84,Left,10,0.39423292875289917,0.7393605709075928,-0.059138331562280655
7.328148126602173,84,Left,11,0.37081778049468994,0.7770423293113708,-0.0575566403567791
7.328148126602173,84,Left,12,0.33445337414741516,0.7796932458877563,-0.0541708804666996
7.328148126602173,84,Left,13,0.27393779158592224,0.7649707794189453,-0.05528552830219269
7.328148126602173,84,Left,14,0.37728604674339294,0.8037307858467102,-0.06963922828435898
7.328148126602173,84,Left,15,0.3478119373321533,0.8324164748191833,-0.05663933604955673
7.328148126602173,84,Left,16,0.3140982985496521,0.824596643447876,-0.04743284732103348
7.328148126602173,84,Left,17,0.27828872203826904,0.8278298377990723,-0.07539856433868408
7.328148126602173,84,Left,18,0.3515552580356598,0.8617247939109802,-0.07689584046602249
7.328148126602173,84,Left,19,0.32412126660346985,0.884954035282135,-0.06332729756832123
7.328148126602173,84,Left,20,0.29388540983200073,0.8760969638824463,-0.05388566479086876
7.428417682647705,85,Right,0,0.8325885534286499,0.9224085807800293,-5.320692366694857e-07
7.428417682647705,85,Right,1,0.7937048077583313,0.8414264917373657,-0.009580619633197784
7.428417682647705,85,Right,2,0.7348142266273499,0.7528387308120728,-0.022881122305989265
7.428417682647705,85,Right,3,0.6911423802375793,0.681452214717865,-0.03500828146934509
7.428417682647705,85,Right,4,0.6717946529388428,0.6112013459205627,-0.046517085283994675
7.428417682647705,85,Right,5,0.7263405919075012,0.7109483480453491,-0.04544660449028015
7.428417682647705,85,Right,6,0.6148512363433838,0.7633571028709412,-0.07508670538663864
7.428417682647705,85,Right,7,0.6389579772949219,0.801771342754364,-0.08521511405706406
7.428417682647705,85,Right,8,0.6761968731880188,0.7924560308456421,-0.08992170542478561
7.428417682647705,85,Right,9,0.7463265657424927,0.7665978074073792,-0.05415564402937889
7.428417682647705,85,Right,10,0.626895010471344,0.8345547318458557,-0.07838362455368042
7.428417682647705,85,Right,11,0.6600344777107239,0.858339250087738,-0.07431165128946304
7.428417682647705,85,Right,12,0.69526606798172,0.8468121290206909,-0.07286075502634048
7.428417682647705,85,Right,13,0.7612281441688538,0.8348771333694458,-0.06334877759218216
7.428417682647705,85,Right,14,0.6494303345680237,0.8961656093597412,-0.08691830933094025
7.428417682647705,85,Right,15,0.6804215312004089,0.9152927398681641,-0.06957806646823883
7.428417682647705,85,Right,16,0.7136259078979492,0.9023335576057434,-0.057939864695072174
7.428417682647705,85,Right,17,0.7727170586585999,0.9088541865348816,-0.0725715160369873
7.428417682647705,85,Right,18,0.6737697124481201,0.9503213167190552,-0.09264013916254044
7.428417682647705,85,Right,19,0.7002227306365967,0.9578615427017212,-0.08244721591472626
7.428417682647705,85,Right,20,0.736844003200531,0.9444242119789124,-0.07207200676202774
7.428417682647705,85,Left,0,0.15454821288585663,0.9142824411392212,-3.472104026513989e-07
7.428417682647705,85,Left,1,0.1636766493320465,0.7995180487632751,-0.002931777387857437
7.428417682647705,85,Left,2,0.18737706542015076,0.6831291317939758,-0.012340370565652847
7.428417682647705,85,Left,3,0.20776382088661194,0.5949416756629944,-0.021752821281552315
7.428417682647705,85,Left,4,0.21585321426391602,0.5260303020477295,-0.027453869581222534
7.428417682647705,85,Left,5,0.2653036117553711,0.6622251272201538,-0.019654544070363045
7.428417682647705,85,Left,6,0.3539852201938629,0.664789080619812,-0.03222646564245224
7.428417682647705,85,Left,7,0.340549111366272,0.6987686157226562,-0.038216471672058105
7.428417682647705,85,Left,8,0.3106536865234375,0.714566171169281,-0.04103687405586243
7.428417682647705,85,Left,9,0.2929701507091522,0.7273721694946289,-0.02699478343129158
7.428417682647705,85,Left,10,0.3726167678833008,0.7171130776405334,-0.02716151997447014
7.428417682647705,85,Left,11,0.3512156009674072,0.7455035448074341,-0.02248103730380535
7.428417682647705,85,Left,12,0.31519681215286255,0.7617186903953552,-0.022109244018793106
7.428417682647705,85,Left,13,0.3141096830368042,0.7975819706916809,-0.03375783935189247
7.428417682647705,85,Left,14,0.3658606708049774,0.7862558960914612,-0.02828117646276951
7.428417682647705,85,Left,15,0.3418053984642029,0.805873692035675,-0.013719846494495869
7.428417682647705,85,Left,16,0.30762341618537903,0.8172926306724548,-0.008573027327656746
7.428417682647705,85,Left,17,0.3282376825809479,0.8645150065422058,-0.0410970114171505
7.428417682647705,85,Left,18,0.35366159677505493,0.8466249108314514,-0.0324837751686573
7.428417682647705,85,Left,19,0.3286285102367401,0.8619776368141174,-0.015763966366648674
7.428417682647705,85,Left,20,0.3028538227081299,0.8705219030380249,-0.005232732743024826
7.453885316848755,86,Right,0,0.8163025975227356,0.9201587438583374,-3.907460381924466e-07
7.453885316848755,86,Right,1,0.7798596620559692,0.8347887992858887,-0.0040465365163981915
7.453885316848755,86,Right,2,0.720009446144104,0.7425654530525208,-0.01555508654564619
7.453885316848755,86,Right,3,0.6806371212005615,0.6701271533966064,-0.02705562487244606
7.453885316848755,86,Right,4,0.6675854325294495,0.5980674028396606,-0.037736792117357254
7.453885316848755,86,Right,5,0.7044775485992432,0.7096942663192749,-0.037188850343227386
7.453885316848755,86,Right,6,0.601500391960144,0.7566160559654236,-0.06577425450086594
7.453885316848755,86,Right,7,0.6254763603210449,0.7880849838256836,-0.07497809082269669
7.453885316848755,86,Right,8,0.659447968006134,0.7801660895347595,-0.07801399379968643
7.453885316848755,86,Right,9,0.7179495096206665,0.7664749622344971,-0.047812871634960175
7.453885316848755,86,Right,10,0.608674943447113,0.8246737718582153,-0.07321111857891083
7.453885316848755,86,Right,11,0.6412568092346191,0.8439254760742188,-0.06850412487983704
7.453885316848755,86,Right,12,0.6756605505943298,0.8318773508071899,-0.06479565054178238
7.453885316848755,86,Right,13,0.7277588844299316,0.8338433504104614,-0.05921966955065727
7.453885316848755,86,Right,14,0.6290940046310425,0.8873755931854248,-0.0844942107796669
7.453885316848755,86,Right,15,0.6611950397491455,0.902285635471344,-0.0686948150396347
7.453885316848755,86,Right,16,0.6935709118843079,0.8878182172775269,-0.05599062517285347
7.453885316848755,86,Right,17,0.7348190546035767,0.9049649834632874,-0.07006202638149261
7.453885316848755,86,Right,18,0.6524004340171814,0.9444441199302673,-0.09022780507802963
7.453885316848755,86,Right,19,0.6825027465820312,0.9503809213638306,-0.08156397938728333
7.453885316848755,86,Right,20,0.7158988118171692,0.9349750876426697,-0.07180961966514587
7.453885316848755,86,Left,0,0.15598374605178833,0.9147683382034302,-3.625582394306548e-07
7.453885316848755,86,Left,1,0.16547848284244537,0.7981285452842712,0.0007421687478199601
7.453885316848755,86,Left,2,0.18917998671531677,0.683098316192627,-0.010191214270889759
7.453885316848755,86,Left,3,0.20903997123241425,0.5943095684051514,-0.022011365741491318
7.453885316848755,86,Left,4,0.2113378793001175,0.5280362367630005,-0.029927367344498634
7.453885316848755,86,Left,5,0.26904380321502686,0.6625800728797913,-0.018191730603575706
7.453885316848755,86,Left,6,0.3584549129009247,0.6711781620979309,-0.03104802593588829
7.453885316848755,86,Left,7,0.3408442437648773,0.7063676118850708,-0.036328647285699844
7.453885316848755,86,Left,8,0.31060758233070374,0.7196991443634033,-0.0384652353823185
7.453885316848755,86,Left,9,0.29596495628356934,0.7266317009925842,-0.027179665863513947
7.453885316848755,86,Left,10,0.3774426281452179,0.7224444150924683,-0.02765486016869545
7.453885316848755,86,Left,11,0.3538101315498352,0.7524443864822388,-0.021309368312358856
7.453885316848755,86,Left,12,0.31882908940315247,0.766219973564148,-0.0188653115183115
7.453885316848755,86,Left,13,0.31670457124710083,0.7965477705001831,-0.03536822646856308
7.453885316848755,86,Left,14,0.36784011125564575,0.793180525302887,-0.02922983467578888
7.453885316848755,86,Left,15,0.3443153202533722,0.8135272860527039,-0.013992469757795334
7.453885316848755,86,Left,16,0.3126950263977051,0.823607861995697,-0.007858163677155972
7.453885316848755,86,Left,17,0.33118459582328796,0.8645954728126526,-0.04389895126223564
7.453885316848755,86,Left,18,0.3545112609863281,0.8495910167694092,-0.03304525464773178
7.453885316848755,86,Left,19,0.3310997486114502,0.8652282357215881,-0.015548471361398697
7.453885316848755,86,Left,20,0.30882853269577026,0.8750777244567871,-0.004480702802538872
7.487743616104126,87,Right,0,0.8021255731582642,0.9185135364532471,-4.2892293095064815e-07
7.487743616104126,87,Right,1,0.7757537364959717,0.8275683522224426,-0.0005568721680901945
7.487743616104126,87,Right,2,0.7222733497619629,0.7296115159988403,-0.01069689355790615
7.487743616104126,87,Right,3,0.6875860095024109,0.6527901887893677,-0.0213507991284132
7.487743616104126,87,Right,4,0.6729245185852051,0.5829039216041565,-0.03162073343992233
7.487743616104126,87,Right,5,0.6973753571510315,0.7048287391662598,-0.03835444897413254
7.487743616104126,87,Right,6,0.5951827764511108,0.7448602318763733,-0.064792700111866
7.487743616104126,87,Right,7,0.6216059327125549,0.7734137773513794,-0.07158004492521286
7.487743616104126,87,Right,8,0.6555711030960083,0.7642744183540344,-0.07279074937105179
7.487743616104126,87,Right,9,0.7077795267105103,0.7624068856239319,-0.04966159164905548
7.487743616104126,87,Right,10,0.6033111810684204,0.8119746446609497,-0.07235277444124222
7.487743616104126,87,Right,11,0.6349886655807495,0.8300193548202515,-0.06515593826770782
7.487743616104126,87,Right,12,0.6683237552642822,0.8184673190116882,-0.06050350144505501
7.487743616104126,87,Right,13,0.7142815589904785,0.8309193849563599,-0.061149682849645615
7.487743616104126,87,Right,14,0.620661735534668,0.8752723932266235,-0.08195904642343521
7.487743616104126,87,Right,15,0.6523256897926331,0.8897061944007874,-0.06441240012645721
7.487743616104126,87,Right,16,0.6842616200447083,0.8774175643920898,-0.05203896760940552
7.487743616104126,87,Right,17,0.7178972959518433,0.9012386202812195,-0.07199158519506454
7.487743616104126,87,Right,18,0.6428856253623962,0.9324381947517395,-0.0884067639708519
7.487743616104126,87,Right,19,0.6722614765167236,0.9376361966133118,-0.07858224213123322
7.487743616104126,87,Right,20,0.7031222581863403,0.9245805144309998,-0.06908736377954483
7.487743616104126,87,Left,0,0.15677259862422943,0.9172418713569641,-3.8365973864529224e-07
7.487743616104126,87,Left,1,0.16899576783180237,0.8018853664398193,0.0018615027656778693
7.487743616104126,87,Left,2,0.19416534900665283,0.6854420900344849,-0.007909278385341167
7.487743616104126,87,Left,3,0.21282392740249634,0.5973628759384155,-0.018881021067500114
7.487743616104126,87,Left,4,0.21456506848335266,0.533113956451416,-0.026153162121772766
7.487743616104126,87,Left,5,0.27274274826049805,0.6682003736495972,-0.017467010766267776
7.487743616104126,87,Left,6,0.3614448308944702,0.6752310991287231,-0.030472273007035255
7.487743616104126,87,Left,7,0.341215044260025,0.7092568874359131,-0.03584594652056694
7.487743616104126,87,Left,8,0.310378760099411,0.7205973267555237,-0.03828190639615059
7.487743616104126,87,Left,9,0.29811641573905945,0.7323291301727295,-0.027282152324914932
